Airline,Date_of_Journey,Source,Destination,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Multiple carriers,24-06-2019,Delhi,Cochin,07:05,16:10,9h 5m,1 stop,No info,9856.0
IndiGo,15-04-2019,Kolkata,Banglore,19:35,23:15,3h 40m,1 stop,No info,4226.0
Jet Airways,15-06-2019,Delhi,Cochin,11:30,19:00,7h 30m,1 stop,No info,14714.0
IndiGo,27-05-2019,Kolkata,Banglore,20:20,22:55,2h 35m,non-stop,No info,4804.0
Jet Airways,09-06-2019,Kolkata,Banglore,20:00,10-06-2021 04:40,8h 40m,1 stop,No info,14178.0
Jet Airways,12-04-2019,Banglore,Delhi,06:00,08:45,2h 45m,non-stop,In-flight meal not included,5198.0
IndiGo,24-03-2019,Banglore,New Delhi,20:00,22:55,2h 55m,non-stop,No info,6144.0
IndiGo,03-03-2019,Delhi,Cochin,07:30,13:20,5h 50m,1 stop,No info,13628.0
IndiGo,15-06-2019,Kolkata,Banglore,22:15,16-06-2021 00:50,2h 35m,non-stop,No info,4804.0
Vistara,18-05-2019,Kolkata,Banglore,17:00,19-05-2021 20:20,27h 20m,1 stop,No info,9555.0
Jet Airways,09-05-2019,Delhi,Cochin,05:30,12:35,7h 5m,2 stops,In-flight meal not included,15544.0
IndiGo,12-05-2019,Kolkata,Banglore,15:15,20:05,4h 50m,1 stop,No info,5170.0
Jet Airways,21-03-2019,Mumbai,Hyderabad,07:10,08:35,1h 25m,non-stop,In-flight meal not included,4160.0
Air India,24-03-2019,Kolkata,Banglore,14:35,25-03-2021 14:35,24h,1 stop,No info,6241.0
SpiceJet,09-06-2019,Banglore,Delhi,21:10,10-06-2021 00:05,2h 55m,non-stop,No info,3971.0
Air India,06-06-2019,Delhi,Cochin,13:00,19:15,6h 15m,1 stop,No info,8372.0
Air Asia,01-05-2019,Banglore,Delhi,23:55,02-05-2021 02:45,2h 50m,non-stop,No info,4483.0
SpiceJet,21-06-2019,Banglore,Delhi,21:10,22-06-2021 00:05,2h 55m,non-stop,No check-in baggage included,3919.0
IndiGo,21-03-2019,Mumbai,Hyderabad,12:00,13:25,1h 25m,non-stop,No info,3342.0
Multiple carriers,21-05-2019,Delhi,Cochin,08:45,19:15,10h 30m,1 stop,No info,8266.0
Multiple carriers,27-03-2019,Delhi,Cochin,09:00,15:30,6h 30m,1 stop,No info,6673.0
Jet Airways,21-05-2019,Kolkata,Banglore,06:30,22-05-2021 09:20,26h 50m,1 stop,No info,14388.0
Jet Airways,01-04-2019,Kolkata,Banglore,18:55,02-04-2021 16:20,21h 25m,1 stop,In-flight meal not included,7064.0
IndiGo,21-03-2019,Delhi,Cochin,04:45,15:30,10h 45m,1 stop,No info,7738.0
Jet Airways,12-06-2019,Kolkata,Banglore,16:30,13-06-2021 12:00,19h 30m,1 stop,In-flight meal not included,8529.0
Jet Airways,06-06-2019,Delhi,Cochin,09:40,07-06-2021 12:35,26h 55m,2 stops,In-flight meal not included,11733.0
Jet Airways,03-06-2019,Delhi,Cochin,19:45,04-06-2021 04:25,8h 40m,1 stop,In-flight meal not included,10262.0
Multiple carriers,27-06-2019,Delhi,Cochin,07:05,21:00,13h 55m,1 stop,No info,13587.0
Multiple carriers,15-05-2019,Delhi,Cochin,10:20,19:00,8h 40m,1 stop,No info,9794.0
Jet Airways,18-05-2019,Delhi,Cochin,05:30,19:00,13h 30m,2 stops,In-flight meal not included,13029.0
Jet Airways,01-06-2019,Delhi,Cochin,09:00,02-06-2021 12:35,27h 35m,1 stop,In-flight meal not included,10262.0
Air India,21-03-2019,Delhi,Cochin,21:00,22-03-2021 07:40,10h 40m,1 stop,No info,6902.0
IndiGo,21-03-2019,Delhi,Cochin,07:20,12:30,5h 10m,1 stop,No info,6388.0
Air India,06-06-2019,Banglore,Delhi,21:05,23:55,2h 50m,non-stop,No info,6121.0
Vistara,24-03-2019,Kolkata,Banglore,17:00,25-03-2021 18:45,25h 45m,1 stop,No info,13100.0
Jet Airways,03-05-2019,Mumbai,Hyderabad,07:05,08:30,1h 25m,non-stop,In-flight meal not included,4995.0
Air India,21-05-2019,Delhi,Cochin,17:40,23:00,5h 20m,1 stop,No info,8067.0
Jet Airways,09-04-2019,Delhi,Cochin,05:30,19:00,13h 30m,2 stops,No info,11664.0
Jet Airways,01-06-2019,Delhi,Cochin,19:30,02-06-2021 04:25,8h 55m,2 stops,No info,13014.0
Multiple carriers,15-06-2019,Delhi,Cochin,13:00,16-06-2021 01:30,12h 30m,1 stop,No info,7198.0
Jet Airways,01-06-2019,Delhi,Cochin,13:00,19:00,6h,1 stop,No info,14714.0
Air Asia,06-04-2019,Banglore,Delhi,11:10,13:55,2h 45m,non-stop,No info,3383.0
Jet Airways,06-04-2019,Banglore,Delhi,08:20,11:20,3h,non-stop,No info,7229.0
Vistara,06-03-2019,Mumbai,Hyderabad,20:55,07-03-2021 22:55,26h,1 stop,No info,12395.0
IndiGo,15-04-2019,Banglore,Delhi,10:10,13:00,2h 50m,non-stop,No info,4423.0
Multiple carriers,03-06-2019,Delhi,Cochin,07:05,19:15,12h 10m,1 stop,No info,15058.0
Jet Airways,09-04-2019,Delhi,Cochin,07:05,19:00,11h 55m,1 stop,No info,17531.0
IndiGo,09-03-2019,Banglore,New Delhi,10:05,13:00,2h 55m,non-stop,No info,6860.0
IndiGo,15-05-2019,Kolkata,Banglore,17:15,19:50,2h 35m,non-stop,No info,4804.0
Jet Airways,01-06-2019,Delhi,Cochin,19:30,02-06-2021 12:35,17h 5m,2 stops,In-flight meal not included,10368.0
SpiceJet,21-05-2019,Kolkata,Banglore,22:20,22-05-2021 00:40,2h 20m,non-stop,No info,3873.0
Jet Airways,21-03-2019,Banglore,New Delhi,18:40,19-03-2021 11:25,16h 45m,1 stop,In-flight meal not included,7832.0
Jet Airways,18-05-2019,Delhi,Cochin,07:05,12:35,5h 30m,1 stop,In-flight meal not included,12373.0
Multiple carriers,09-05-2019,Delhi,Cochin,13:00,10-05-2021 01:30,12h 30m,1 stop,No info,15078.0
Jet Airways,27-06-2019,Delhi,Cochin,13:25,28-06-2021 12:35,23h 10m,2 stops,No info,15339.0
IndiGo,09-06-2019,Kolkata,Banglore,15:15,17:45,2h 30m,non-stop,No info,5224.0
Multiple carriers,21-05-2019,Delhi,Cochin,11:25,19:00,7h 35m,1 stop,No info,9103.0
Air India,18-06-2019,Banglore,Delhi,17:00,19:50,2h 50m,non-stop,No info,6961.0
IndiGo,27-03-2019,Delhi,Cochin,06:40,12:00,5h 20m,1 stop,No info,5298.0
Jet Airways,24-06-2019,Delhi,Cochin,09:35,25-06-2021 12:35,27h,2 stops,No info,12609.0
Air India,27-06-2019,Delhi,Cochin,20:40,28-06-2021 09:25,12h 45m,1 stop,No info,7480.0
IndiGo,27-05-2019,Kolkata,Banglore,21:25,28-05-2021 00:05,2h 40m,non-stop,No info,4804.0
IndiGo,06-03-2019,Delhi,Cochin,07:35,22:20,14h 45m,1 stop,No info,7094.0
Jet Airways,06-06-2019,Delhi,Cochin,19:15,07-06-2021 04:25,9h 10m,1 stop,In-flight meal not included,10262.0
Jet Airways,21-03-2019,Mumbai,Hyderabad,19:35,21:05,1h 30m,non-stop,In-flight meal not included,2228.0
Jet Airways,06-06-2019,Delhi,Cochin,21:25,07-06-2021 19:00,21h 35m,2 stops,No info,13292.0
IndiGo,21-03-2019,Delhi,Cochin,16:00,22-03-2021 01:35,9h 35m,1 stop,No info,9264.0
IndiGo,27-05-2019,Mumbai,Hyderabad,12:00,13:30,1h 30m,non-stop,No info,2754.0
Jet Airways,24-03-2019,Kolkata,Banglore,19:45,25-03-2021 19:40,23h 55m,1 stop,In-flight meal not included,10031.0
Air India,06-03-2019,Delhi,Cochin,21:30,07-03-2021 19:15,21h 45m,2 stops,No info,11552.0
Multiple carriers,09-06-2019,Delhi,Cochin,10:00,19:00,9h,1 stop,No info,12192.0
IndiGo,27-05-2019,Kolkata,Banglore,17:15,19:50,2h 35m,non-stop,No info,4804.0
Jet Airways,21-03-2019,Banglore,New Delhi,05:50,12:20,6h 30m,1 stop,In-flight meal not included,6163.0
IndiGo,27-04-2019,Kolkata,Banglore,15:30,18:05,2h 35m,non-stop,No info,4804.0
Air India,18-04-2019,Banglore,Delhi,21:05,23:55,2h 50m,non-stop,No info,5228.0
Multiple carriers,15-06-2019,Delhi,Cochin,10:00,16-06-2021 01:30,15h 30m,1 stop,No info,8510.0
SpiceJet,24-04-2019,Kolkata,Banglore,06:55,09:30,2h 35m,non-stop,No info,3873.0
IndiGo,01-05-2019,Banglore,Delhi,16:55,19:55,3h,non-stop,No info,4823.0
IndiGo,15-05-2019,Chennai,Kolkata,14:45,17:05,2h 20m,non-stop,No info,3597.0
GoAir,03-04-2019,Delhi,Cochin,07:25,13:35,6h 10m,1 stop,No info,4106.0
Air India,18-03-2019,Banglore,New Delhi,06:45,16:20,9h 35m,2 stops,No info,12935.0
Vistara,12-06-2019,Kolkata,Banglore,20:20,13-06-2021 20:20,24h,1 stop,No info,8085.0
Jet Airways,15-05-2019,Kolkata,Banglore,06:30,12:00,5h 30m,1 stop,In-flight meal not included,9663.0
Air India,27-05-2019,Delhi,Cochin,20:00,28-05-2021 19:15,23h 15m,1 stop,No info,8372.0
IndiGo,06-03-2019,Kolkata,Banglore,14:20,16:55,2h 35m,non-stop,No info,5618.0
GoAir,21-06-2019,Banglore,Delhi,20:55,23:40,2h 45m,non-stop,No info,3898.0
IndiGo,18-03-2019,Kolkata,Banglore,15:20,17:55,2h 35m,non-stop,No info,4462.0
Multiple carriers,12-06-2019,Delhi,Cochin,10:00,21:00,11h,1 stop,No info,13587.0
IndiGo,09-05-2019,Delhi,Cochin,15:00,10-05-2021 01:30,10h 30m,1 stop,No info,8330.0
Jet Airways,06-05-2019,Kolkata,Banglore,09:35,18:00,8h 25m,1 stop,In-flight meal not included,12384.0
Jet Airways,27-06-2019,Delhi,Cochin,05:30,12:35,7h 5m,2 stops,No info,14441.0
Jet Airways,03-03-2019,Delhi,Cochin,21:50,04-03-2021 18:50,21h,1 stop,No info,17024.0
IndiGo,12-05-2019,Banglore,Delhi,21:15,13-05-2021 00:15,3h,non-stop,No info,3943.0
Air India,01-04-2019,Banglore,Delhi,13:20,16:10,2h 50m,non-stop,No info,5911.0
Air Asia,06-06-2019,Delhi,Cochin,07:55,13:25,5h 30m,1 stop,No info,8759.0
Air India,06-06-2019,Delhi,Cochin,12:00,07-06-2021 07:40,19h 40m,2 stops,No info,8603.0
Multiple carriers,03-03-2019,Delhi,Cochin,07:10,21:20,14h 10m,2 stops,In-flight meal not included,8938.0
IndiGo,15-06-2019,Banglore,Delhi,06:05,08:50,2h 45m,non-stop,No info,4423.0
SpiceJet,24-05-2019,Kolkata,Banglore,15:55,21:25,5h 30m,1 stop,No info,7804.0
Jet Airways,12-03-2019,Banglore,New Delhi,16:55,13-03-2021 08:15,15h 20m,1 stop,No info,13817.0
Multiple carriers,06-06-2019,Delhi,Cochin,07:30,21:00,13h 30m,1 stop,No info,7740.0
Multiple carriers,21-03-2019,Delhi,Cochin,07:05,19:15,12h 10m,1 stop,No info,13378.0
Air India,09-03-2019,Delhi,Cochin,22:00,10-03-2021 19:15,21h 15m,2 stops,No info,14851.0
SpiceJet,09-04-2019,Kolkata,Banglore,15:05,20:20,5h 15m,1 stop,No info,4649.0
SpiceJet,24-06-2019,Delhi,Cochin,08:45,13:15,4h 30m,1 stop,No info,4812.0
IndiGo,21-03-2019,Delhi,Cochin,10:45,15:30,4h 45m,1 stop,No info,6218.0
Jet Airways,21-03-2019,Delhi,Cochin,18:25,22-03-2021 18:50,24h 25m,2 stops,No info,11869.0
Air Asia,24-06-2019,Delhi,Cochin,16:45,25-06-2021 06:35,13h 50m,1 stop,No info,6752.0
IndiGo,18-05-2019,Delhi,Cochin,05:05,12:10,7h 5m,1 stop,No info,7520.0
Multiple carriers,01-06-2019,Delhi,Cochin,14:00,02-06-2021 01:30,11h 30m,1 stop,No info,13377.0
IndiGo,21-03-2019,Kolkata,Banglore,17:15,19:55,2h 40m,non-stop,No info,4148.0
Jet Airways,12-06-2019,Delhi,Cochin,22:50,13-06-2021 19:00,20h 10m,1 stop,No info,14714.0
Air India,06-03-2019,Delhi,Cochin,09:00,19:15,10h 15m,1 stop,No info,15284.0
Jet Airways,24-06-2019,Delhi,Cochin,05:30,25-06-2021 04:25,22h 55m,2 stops,In-flight meal not included,10368.0
SpiceJet,12-04-2019,Kolkata,Banglore,22:20,13-04-2021 00:40,2h 20m,non-stop,No info,3873.0
Air Asia,12-05-2019,Banglore,Delhi,04:55,07:45,2h 50m,non-stop,No info,4282.0
Jet Airways,12-03-2019,Banglore,New Delhi,18:55,13-03-2021 10:25,15h 30m,1 stop,In-flight meal not included,11087.0
Jet Airways,12-06-2019,Kolkata,Banglore,06:30,18:15,11h 45m,1 stop,No info,13626.0
Air India,21-04-2019,Kolkata,Banglore,20:45,23:20,2h 35m,non-stop,No info,4880.0
IndiGo,12-06-2019,Delhi,Cochin,05:35,08:50,3h 15m,non-stop,No info,5601.0
GoAir,24-03-2019,Banglore,New Delhi,07:45,10:40,2h 55m,non-stop,No info,4239.0
Air India,24-06-2019,Delhi,Cochin,12:55,25-06-2021 19:15,30h 20m,2 stops,No info,12436.0
Vistara,24-03-2019,Kolkata,Banglore,07:10,22:55,15h 45m,1 stop,No info,12732.0
Air Asia,15-05-2019,Banglore,Delhi,04:55,07:45,2h 50m,non-stop,No info,4282.0
Jet Airways,09-05-2019,Banglore,Delhi,19:50,22:50,3h,non-stop,No info,7229.0
Air India,12-06-2019,Kolkata,Banglore,10:00,16:15,6h 15m,1 stop,No info,11936.0
Jet Airways,27-05-2019,Delhi,Cochin,23:05,28-05-2021 12:35,13h 30m,2 stops,No info,15129.0
Vistara,27-04-2019,Banglore,Delhi,17:00,19:35,2h 35m,non-stop,No info,5613.0
Jet Airways,03-04-2019,Banglore,Delhi,17:45,20:45,3h,non-stop,No info,7229.0
SpiceJet,01-05-2019,Kolkata,Banglore,06:55,09:30,2h 35m,non-stop,No info,3873.0
Jet Airways,24-05-2019,Kolkata,Banglore,18:55,25-05-2021 12:00,17h 5m,1 stop,No info,14571.0
Air India,15-03-2019,Banglore,New Delhi,05:50,22:10,16h 20m,2 stops,No info,9796.0
Air India,18-05-2019,Banglore,Delhi,17:00,19:45,2h 45m,non-stop,No info,7171.0
Jet Airways,15-06-2019,Delhi,Cochin,21:25,16-06-2021 12:35,15h 10m,2 stops,In-flight meal not included,9905.0
Jet Airways,12-05-2019,Mumbai,Hyderabad,07:05,08:30,1h 25m,non-stop,In-flight meal not included,4050.0
IndiGo,24-03-2019,Banglore,New Delhi,07:10,10:05,2h 55m,non-stop,No info,6144.0
IndiGo,12-04-2019,Banglore,Delhi,21:15,13-04-2021 00:15,3h,non-stop,No info,4990.0
Air India,27-06-2019,Delhi,Cochin,06:50,28-06-2021 07:40,24h 50m,2 stops,No info,14431.0
Multiple carriers,18-05-2019,Delhi,Cochin,12:50,19-05-2021 01:30,12h 40m,1 stop,No info,7670.0
Jet Airways,27-03-2019,Delhi,Cochin,21:50,28-03-2021 04:25,6h 35m,1 stop,No info,12242.0
Jet Airways,24-03-2019,Banglore,New Delhi,19:55,22:35,2h 40m,non-stop,No info,7229.0
IndiGo,03-04-2019,Banglore,Delhi,16:55,19:55,3h,non-stop,No info,4823.0
Air India,15-06-2019,Delhi,Cochin,06:10,23:00,16h 50m,1 stop,No info,8907.0
Air India,15-06-2019,Delhi,Cochin,21:00,16-06-2021 07:40,10h 40m,1 stop,No info,8372.0
Jet Airways,09-05-2019,Kolkata,Banglore,08:25,16:20,7h 55m,1 stop,No info,13941.0
IndiGo,24-04-2019,Banglore,Delhi,23:30,25-04-2021 02:20,2h 50m,non-stop,No info,3943.0
SpiceJet,03-06-2019,Kolkata,Banglore,09:00,11:25,2h 25m,non-stop,No info,3873.0
IndiGo,03-05-2019,Mumbai,Hyderabad,09:10,10:40,1h 30m,non-stop,No info,5755.0
IndiGo,18-05-2019,Kolkata,Banglore,19:20,23:45,4h 25m,1 stop,No info,3717.0
IndiGo,01-05-2019,Mumbai,Hyderabad,16:55,18:25,1h 30m,non-stop,No info,3175.0
Air India,18-05-2019,Delhi,Cochin,23:00,19-05-2021 07:40,8h 40m,1 stop,No info,8372.0
Air India,06-03-2019,Mumbai,Hyderabad,13:30,16:55,3h 25m,2 stops,No info,18797.0
Vistara,12-05-2019,Banglore,Delhi,09:45,12:35,2h 50m,non-stop,No info,4668.0
Air Asia,27-04-2019,Delhi,Cochin,20:45,28-04-2021 07:10,10h 25m,1 stop,No info,6451.0
Jet Airways,24-06-2019,Delhi,Cochin,11:30,25-06-2021 04:25,16h 55m,1 stop,In-flight meal not included,10262.0
Multiple carriers,27-05-2019,Delhi,Cochin,10:00,28-05-2021 01:30,15h 30m,1 stop,No info,9508.0
IndiGo,27-05-2019,Delhi,Cochin,21:50,28-05-2021 03:35,5h 45m,1 stop,No info,6769.0
Jet Airways,01-05-2019,Banglore,Delhi,17:45,20:45,3h,non-stop,No info,7229.0
IndiGo,03-06-2019,Banglore,Delhi,04:00,06:50,2h 50m,non-stop,No info,3943.0
Jet Airways,09-05-2019,Delhi,Cochin,07:05,19:00,11h 55m,1 stop,No info,15554.0
IndiGo,01-05-2019,Banglore,Delhi,08:30,11:20,2h 50m,non-stop,No info,4823.0
Jet Airways,06-04-2019,Banglore,Delhi,18:55,22:00,3h 5m,non-stop,No info,7229.0
IndiGo,03-06-2019,Mumbai,Hyderabad,21:20,22:50,1h 30m,non-stop,No info,2227.0
IndiGo,06-06-2019,Banglore,Delhi,20:00,22:50,2h 50m,non-stop,No info,4823.0
Jet Airways,03-05-2019,Banglore,Delhi,17:45,20:45,3h,non-stop,No info,7229.0
Jet Airways,01-05-2019,Kolkata,Banglore,17:00,02-05-2021 09:45,16h 45m,1 stop,No info,11467.0
Jet Airways,09-06-2019,Delhi,Cochin,14:35,10-06-2021 04:25,13h 50m,2 stops,No info,13376.0
Air India,15-03-2019,Banglore,New Delhi,08:15,16-03-2021 08:50,24h 35m,1 stop,No info,5521.0
SpiceJet,18-06-2019,Chennai,Kolkata,17:45,20:05,2h 20m,non-stop,No check-in baggage included,3543.0
Multiple carriers,06-03-2019,Delhi,Cochin,08:00,15:30,7h 30m,1 stop,No info,17267.0
IndiGo,12-06-2019,Delhi,Cochin,04:55,21:00,16h 5m,1 stop,No info,5894.0
Multiple carriers,21-05-2019,Delhi,Cochin,17:30,22-05-2021 01:30,8h,1 stop,No info,14067.0
Jet Airways,09-06-2019,Kolkata,Banglore,21:10,10-06-2021 16:20,19h 10m,1 stop,In-flight meal not included,10844.0
Multiple carriers,27-05-2019,Delhi,Cochin,04:55,19:00,14h 5m,1 stop,No info,11573.0
Jet Airways,01-04-2019,Kolkata,Banglore,18:55,02-04-2021 08:15,13h 20m,1 stop,No info,12681.0
Jet Airways,09-05-2019,Delhi,Cochin,23:05,10-05-2021 19:00,19h 55m,2 stops,No info,15129.0
Multiple carriers,21-05-2019,Delhi,Cochin,10:00,21:00,11h,1 stop,No info,7888.0
Multiple carriers,24-06-2019,Delhi,Cochin,10:00,21:00,11h,1 stop,No info,13587.0
Jet Airways,09-05-2019,Delhi,Cochin,19:10,10-05-2021 19:00,23h 50m,2 stops,No info,15129.0
Air India,24-05-2019,Kolkata,Banglore,10:00,25-05-2021 05:25,19h 25m,2 stops,No info,15107.0
IndiGo,09-05-2019,Mumbai,Hyderabad,06:25,07:55,1h 30m,non-stop,No info,4049.0
Vistara,18-05-2019,Delhi,Cochin,14:40,17:50,3h 10m,non-stop,No info,6741.0
Multiple carriers,12-06-2019,Delhi,Cochin,06:00,19:00,13h,1 stop,No info,11789.0
IndiGo,06-03-2019,Delhi,Cochin,18:35,07-03-2021 01:35,7h,1 stop,No info,14871.0
Vistara,24-06-2019,Banglore,Delhi,09:45,12:35,2h 50m,non-stop,No info,4668.0
Air India,09-06-2019,Kolkata,Banglore,09:50,10-06-2021 12:30,26h 40m,2 stops,No info,14960.0
Air India,09-03-2019,Banglore,New Delhi,11:50,23:55,12h 5m,1 stop,No info,10972.0
Multiple carriers,18-05-2019,Delhi,Cochin,15:00,19-05-2021 01:30,10h 30m,1 stop,No info,13727.0
Multiple carriers,01-05-2019,Delhi,Cochin,09:00,19:15,10h 15m,1 stop,No info,15373.0
IndiGo,06-05-2019,Chennai,Kolkata,22:05,07-05-2021 00:25,2h 20m,non-stop,No info,5277.0
Air India,24-05-2019,Kolkata,Banglore,12:00,21:50,9h 50m,2 stops,No info,9941.0
IndiGo,18-05-2019,Delhi,Cochin,14:20,22:30,8h 10m,1 stop,No info,7640.0
Jet Airways,03-06-2019,Delhi,Cochin,20:55,04-06-2021 12:35,15h 40m,1 stop,In-flight meal not included,10262.0
Air India,12-03-2019,Banglore,New Delhi,17:25,13-03-2021 10:15,16h 50m,2 stops,No info,12778.0
Jet Airways,12-06-2019,Kolkata,Banglore,18:55,13-06-2021 22:35,27h 40m,1 stop,In-flight meal not included,8529.0
Jet Airways,27-03-2019,Delhi,Cochin,09:55,18:50,8h 55m,1 stop,No info,12032.0
IndiGo,03-05-2019,Chennai,Kolkata,05:15,07:40,2h 25m,non-stop,No info,3850.0
Jet Airways,06-06-2019,Delhi,Cochin,11:30,07-06-2021 04:25,16h 55m,1 stop,No info,14714.0
Jet Airways,15-05-2019,Kolkata,Banglore,20:00,16-05-2021 04:40,8h 40m,1 stop,No info,13941.0
IndiGo,27-03-2019,Delhi,Cochin,02:35,08:30,5h 55m,1 stop,No info,7731.0
SpiceJet,21-03-2019,Kolkata,Banglore,09:00,11:30,2h 30m,non-stop,No check-in baggage included,3815.0
Multiple carriers,06-03-2019,Delhi,Cochin,11:30,21:00,9h 30m,1 stop,In-flight meal not included,15136.0
Jet Airways,27-04-2019,Banglore,Delhi,11:10,14:05,2h 55m,non-stop,No info,7229.0
SpiceJet,15-05-2019,Kolkata,Banglore,17:10,19:40,2h 30m,non-stop,No info,4174.0
SpiceJet,15-04-2019,Kolkata,Banglore,17:10,19:40,2h 30m,non-stop,No info,4174.0
Jet Airways,24-03-2019,Kolkata,Banglore,06:30,22:35,16h 5m,1 stop,In-flight meal not included,8824.0
IndiGo,09-03-2019,Banglore,New Delhi,07:10,10:05,2h 55m,non-stop,No info,7303.0
IndiGo,21-05-2019,Delhi,Cochin,05:35,08:50,3h 15m,non-stop,No info,5601.0
Vistara,09-06-2019,Banglore,Delhi,21:00,23:50,2h 50m,non-stop,No info,4668.0
Multiple carriers,15-06-2019,Delhi,Cochin,08:45,19:15,10h 30m,1 stop,No info,9526.0
IndiGo,03-03-2019,Delhi,Cochin,11:30,21:00,9h 30m,1 stop,No info,14871.0
IndiGo,21-05-2019,Kolkata,Banglore,06:20,10:20,4h,1 stop,No info,4226.0
Air India,03-06-2019,Delhi,Cochin,16:55,04-06-2021 19:15,26h 20m,2 stops,No info,13381.0
Air India,24-03-2019,Kolkata,Banglore,16:45,25-03-2021 21:05,28h 20m,1 stop,No info,6535.0
Air India,12-06-2019,Delhi,Cochin,20:40,13-06-2021 09:25,12h 45m,1 stop,No info,7480.0
Vistara,01-04-2019,Kolkata,Banglore,17:00,02-04-2021 10:45,17h 45m,1 stop,No info,9187.0
Jet Airways,21-03-2019,Delhi,Cochin,19:10,23-03-2021 04:25,33h 15m,2 stops,No info,10929.0
Multiple carriers,09-05-2019,Delhi,Cochin,09:00,19:15,10h 15m,1 stop,No info,14323.0
Multiple carriers,06-06-2019,Delhi,Cochin,07:00,19:00,12h,1 stop,No info,12192.0
Air India,09-05-2019,Kolkata,Banglore,16:50,10-05-2021 18:30,25h 40m,1 stop,No info,8576.0
Air India,09-03-2019,Delhi,Cochin,05:15,10-03-2021 06:50,25h 35m,1 stop,No info,9790.0
IndiGo,27-05-2019,Delhi,Cochin,17:30,28-05-2021 01:30,8h,1 stop,No info,6206.0
Jet Airways,27-03-2019,Delhi,Cochin,05:25,28-03-2021 04:25,23h,2 stops,No info,11664.0
Jet Airways,01-06-2019,Delhi,Cochin,05:30,02-06-2021 04:25,22h 55m,2 stops,No info,13014.0
Jet Airways,12-06-2019,Delhi,Cochin,22:50,13-06-2021 12:35,13h 45m,1 stop,In-flight meal not included,10262.0
IndiGo,06-03-2019,Delhi,Cochin,11:55,21:20,9h 25m,2 stops,No info,6610.0
Multiple carriers,09-06-2019,Delhi,Cochin,08:00,19:00,11h,1 stop,No info,12192.0
Jet Airways,09-06-2019,Mumbai,Hyderabad,07:05,08:30,1h 25m,non-stop,In-flight meal not included,4050.0
Multiple carriers,27-03-2019,Delhi,Cochin,19:00,28-03-2021 01:35,6h 35m,1 stop,No info,7845.0
Jet Airways,12-03-2019,Banglore,New Delhi,20:35,13-03-2021 21:20,24h 45m,1 stop,In-flight meal not included,11087.0
Vistara,09-03-2019,Banglore,New Delhi,09:50,12:35,2h 45m,non-stop,No info,11598.0
Jet Airways,15-06-2019,Delhi,Cochin,09:40,16-06-2021 04:25,18h 45m,2 stops,In-flight meal not included,10368.0
Jet Airways,12-06-2019,Delhi,Cochin,14:35,13-06-2021 04:25,13h 50m,2 stops,In-flight meal not included,10919.0
Air India,09-05-2019,Kolkata,Banglore,16:45,10-05-2021 21:05,28h 20m,1 stop,No info,7662.0
Jet Airways,24-06-2019,Delhi,Cochin,02:15,12:35,10h 20m,1 stop,In-flight meal not included,10262.0
IndiGo,03-04-2019,Kolkata,Banglore,15:15,17:45,2h 30m,non-stop,No info,4174.0
Air India,18-05-2019,Kolkata,Banglore,08:20,21:50,13h 30m,2 stops,No info,10697.0
SpiceJet,15-03-2019,Kolkata,Banglore,22:20,16-03-2021 00:40,2h 20m,non-stop,No check-in baggage included,3815.0
Air Asia,24-03-2019,Banglore,New Delhi,23:25,25-03-2021 02:10,2h 45m,non-stop,No info,4482.0
GoAir,24-05-2019,Banglore,Delhi,07:45,10:40,2h 55m,non-stop,No info,3419.0
Air India,12-06-2019,Mumbai,Hyderabad,19:30,20:45,1h 15m,non-stop,No info,3100.0
Jet Airways,12-03-2019,Banglore,New Delhi,20:35,13-03-2021 23:00,26h 25m,1 stop,In-flight meal not included,11087.0
Jet Airways,01-03-2019,Banglore,New Delhi,18:40,02-03-2021 09:00,14h 20m,1 stop,No info,31825.0
Multiple carriers,09-03-2019,Delhi,Cochin,08:00,21:00,13h,1 stop,No info,16023.0
IndiGo,27-06-2019,Delhi,Cochin,15:10,20:00,4h 50m,1 stop,No info,6147.0
IndiGo,03-06-2019,Delhi,Cochin,08:30,21:00,12h 30m,1 stop,No info,6416.0
Multiple carriers,15-05-2019,Delhi,Cochin,14:00,16-05-2021 01:30,11h 30m,1 stop,No info,13727.0
Jet Airways,21-03-2019,Delhi,Cochin,10:45,22-03-2021 18:50,32h 5m,2 stops,No info,11093.0
Vistara,06-06-2019,Kolkata,Banglore,17:00,07-06-2021 20:20,27h 20m,1 stop,No info,8820.0
Air India,12-05-2019,Delhi,Cochin,05:10,08:00,2h 50m,non-stop,No info,6094.0
Jet Airways,06-06-2019,Kolkata,Banglore,20:25,07-06-2021 09:45,13h 20m,1 stop,In-flight meal not included,10539.0
Jet Airways,09-06-2019,Delhi,Cochin,17:30,10-06-2021 04:25,10h 55m,1 stop,In-flight meal not included,10262.0
IndiGo,06-03-2019,Delhi,Cochin,06:40,22:20,15h 40m,1 stop,No info,6442.0
